"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_dl","cvpreds","h2o_dl_m"
"1882",13,26.13233334,37.33333333,92.16666667,"15",20.4646902029825,19.9795446188887,19.921066605851
"1883",24.6,33.588,45.23333333,87.2,"16",25.1429463716757,23.3248063750751,23.802950936097
"1884",26.2,34.37616667,52.4,83.7,"17",25.0598895551152,23.8824717131524,24.3020164335265
"1885",29.4,38.73918966,52.63333333,83.73333333,"18",29.2411767408493,29.8867434221064,27.8157153545766
"1886",20,27.696,52.16666667,82.36666667,"19",21.6764449762427,22.269038266626,21.4186263385257
"1887",20.5,22.831,62.33333333,79.2,"20",15.6080985817619,17.4331951908845,17.4194205717778
"1888",13.7,15.80833333,68.4,76.56666667,"21",7.80011402828849,13.0271729860777,12.422519335915
"1889",5.2,12.31183333,68.9,76,"22",6.44657685185505,10.6961027022176,11.107040852724
"1890",6.1,12.1005,69.66666667,75.76666667,"23",4.85179230551267,10.0518020209713,9.97228463576807
"1891",10.2,19.1305,71.73333333,75.33333333,"0",9.17193670910251,13.8497037101441,12.6268880986916
"1892",5.4,13.76083334,69.9,75.33333333,"1",5.10989945906204,8.15993786928344,10.1191707251894
"1893",3.5,10.30366667,67.3,75.56666667,"2",3.01633346767454,8.96243235425329,8.36361869132151
"1894",12.5,17.03933333,66.36666667,75.63333333,"3",7.60287099417695,11.2695953170882,11.9126002260183
"1895",17.9,22.53116667,66.76666667,75.63333333,"4",12.1361002873716,14.0609039936956,14.1886132584444
"1896",16.8,22.22416667,67.06666667,75.46666667,"5",12.4310220264098,15.8112343566162,14.5832278688579
"1897",17.5,31.03483334,67.43333333,75.6,"6",18.5619694962033,18.559376796729,18.7988824794214
"1898",26.9,45.49,62.33333333,78.96666667,"7",28.3376660017575,28.3790056310877,27.3264175157442
"1899",31.7,55.63333333,54.43333333,84.56666667,"8",43.2221475621807,44.0993951626891,41.7286536337868
"1900",34.7,48.804,44.66666667,89.36666667,"9",36.9795910676583,40.6648776520076,36.6452250612093
"1901",37.9,53.01083333,38.83333333,93.33333333,"10",44.1653939315733,45.5519946632263,44.9501834040256
"1902",29.8,45.39566667,34.23333333,96.16666667,"11",36.8998908144948,35.648258039059,36.7559373393507
"1903",33.8,46.4665,34.6,96.13333333,"12",37.613838553631,37.6732373982865,39.7821189378423
"1904",29.3,47.294,34.86666667,95.56666667,"13",41.2912052960759,39.7329166446362,39.9302449837122
"1905",39.9,45.23066667,34.23333333,95.96666667,"14",39.8443717102978,37.4287530725649,41.0922547766668
"1906",29.5,43.376,36.53333333,93.03333333,"15",36.3106450001822,34.5824347517403,34.045435142073
"1907",38.2,42.75816667,35.16666667,94.23333333,"16",34.6994163083979,34.2411980295292,34.9513540933602
"1908",34.3,37.49,41.1,89.36666667,"17",29.3153620040841,28.2746251553153,28.6327537236796
"1909",53.9,48.50716667,46.93333333,86.53333333,"18",43.4405306140484,44.4192241165428,43.6870845449399
"1910",51,54.11533334,51.1,84.93333333,"19",47.0941544737108,48.5844061728555,47.4894203719957
"1911",63.3,61.55633334,52.53333333,85,"20",53.8099457322159,54.4170853452679,53.7949573842177
"1912",63.3,68.13666667,55.76666667,84.7,"21",56.8105829891441,60.929692917654,59.6011574080692
"1913",19.8,35.7045,65.63333333,78.36666667,"22",21.730333799454,20.6231504834293,21.4327008750478
"1914",7.8,17.365,66.76666667,75.63333333,"23",8.8841240517004,12.6452034620419,12.5304696543254
"1915",18.5,31.83016667,67.66666667,76.9,"0",18.5502229282179,18.4261244846736,18.2563213172827
"1916",18.2,34.83933333,66.76666667,77.03333333,"1",20.5409727260824,19.0548068714886,18.7871624605266
"1917",13.2,32.1305,66.7,76.93333333,"2",17.5956162939069,17.6972515991808,17.943803505956
"1918",19.7,35.71633334,66.8,77,"3",19.2562734286367,19.4986225130441,19.1442681614566
"1919",18.6,36.778,67,77,"4",20.8400636274027,21.1934652718752,19.8788087991154
"1920",20.1,38.54283334,67.5,76.83333333,"5",23.3398128224331,22.0604713998832,21.516719389963
"1921",33.1,52.4615,67.13333333,77.23333333,"6",37.7485725160143,34.3939225661556,36.8324785273357
"1922",46.7,59.413,65.16666667,79.53333333,"7",43.5851792119339,43.8195270612077,44.2809192041718
"1923",46.9,65.27916667,55.86666667,84.73333333,"8",49.6381893446642,51.6515318524869,50.1871874377617
"1924",49.7,68.39366667,48.36666667,89.36666667,"9",54.2295101989402,57.6262731447731,55.267168745358
"1925",51.7,56.40366667,40.46666667,93.2,"10",47.0183617374125,49.5211927203018,47.8999333185211
"1926",48.7,53.34833334,37,94.93333333,"11",46.7179460917504,47.512564329506,47.7201054472128
"1927",39.5,48.62916667,32.6,97.8,"12",41.8435819620092,42.5566022141627,43.8802077167823
"1928",35.6,46.94083334,34.7,95.66666667,"13",40.8460609400947,39.1787860237582,39.4640654649263
"1929",46.6,44.138,34.16666667,96.33333333,"14",37.8420400793271,38.496184938305,39.0429271469161
"1930",26.4,41.711,47.13333333,86.8,"15",29.8304662935328,30.2129399465564,27.6289366121152
"1931",41.3,47.186,40.43333333,92.6,"16",39.452124203703,39.4250468107789,41.638700947415
"1932",51.3,51.80466667,45.06666667,88.7,"17",46.2066287437163,44.0320090834498,46.8123292363994
"1933",56.9,60.97066667,50,85.86666667,"18",56.0965262490879,59.286937388616,56.0174370764845
"1934",61.7,67.7185,55.6,84.23333333,"19",56.6178553895081,59.985690483453,58.2783713006141
"1935",46,55.54283334,58.8,83.56666667,"20",46.713328478574,47.1198774680877,46.8791314620854
"1936",44.1,54.2525,59.1,83,"21",44.9399548946865,44.1222150079592,45.9425766798289
"1937",46.4,53.15333334,59.1,82.76666667,"22",43.4302892786317,45.2916356179907,44.6761301174029
"1938",49.8,56.07616667,58.9,81.9,"23",45.7281106793435,46.6014644917209,46.2639637806978
"1939",45.6,54.6565,59.5,80.96666667,"0",42.9045297940424,45.5819010510631,43.4692768573033
"1940",40.9,53.69333334,60.46666667,80.9,"1",41.934526123747,40.744617732913,39.5044419716459
"1941",37.1,51.80183333,60.66666667,80.8,"2",37.7657770579757,37.3381407685343,37.1828646975601
"1942",34.3,50.61133334,62.3,80,"3",36.4972752049207,36.6319588200336,35.0432471736274
"1943",38.7,56.52516667,64.66666667,79.13333333,"4",42.9718533117085,43.967853483253,44.522615398987
"1944",44.8,64.09166667,65.1,79,"5",48.0940558513301,50.7166705020428,50.0823622591282
"1945",43.3,66.14866667,64.6,79.23333333,"6",48.3928914222581,52.1028574267515,50.651321267993
"1946",43.3,65.60783334,61.26666667,81.36666667,"7",47.9107338880763,48.2932931273918,48.7594342670982
"1947",37.7,57.34583334,52,86.93333333,"8",45.2095740261606,46.2951268282503,44.6944715526116
"1948",37.3,54.57933333,50,87.2,"9",43.5530776311112,45.3859966935893,43.204084110492
"1949",22.1,43.34933334,40.23333333,93.56666667,"10",31.7918891275864,32.5207138420877,31.5867909934194
"1950",21.7,39.81708333,31.5,99.20833333,"11",31.3465410317067,27.3442762226057,30.1033933706321
"1951",34.9,41.2785,32,98.06666667,"12",33.1872628502416,31.421361563578,31.2774435213052
"1952",28.4,43.64883334,32.46666667,97.46666667,"13",36.4149047030637,37.2407254313724,35.2544585498529
"1953",36.9,42.88516667,27.9,101.5666667,"14",37.4861030096593,36.491569985952,38.1655305645443
"1954",33.7,42.77333333,33.56666667,96.2,"15",36.3686763918816,35.4220279358592,34.6892752377869
"1955",45.3,49.527,40.3,91.36666667,"16",42.6891789371884,44.7698489172624,45.24115675455
"1956",52.2,55.72583334,45.06666667,88.43333333,"17",49.6556165626491,51.0986807607545,50.0294108922591
"1957",48,54.802,49.76666667,85.96666667,"18",50.8583692284696,50.5747593252485,50.6359363048779
"1958",51.9,54.9845,52.53333333,84.96666667,"19",47.5400163312908,48.9816470352654,48.0258942903351
"1959",51,55.39666667,52.73333333,84.8,"20",47.8485778142014,48.8505259647594,48.2426830667348
"1960",52.9,52.60366667,52.9,84.36666667,"21",44.4782942924196,46.5335351828137,44.9854230652704
"1961",47.7,54.56933334,54.8,83.4,"22",45.8917206768915,47.60217918744,47.2569936641208
"1962",34.8,48.97833334,56.66666667,82.63333333,"23",37.3582670557825,38.2641917009942,36.9557109707518
"1963",40,52.84433333,59.8,81.93333333,"0",41.1387192708983,42.5497828326549,41.618182988614
"1964",32.3,51.99416667,61.76666667,81.16666667,"1",39.2513133748658,38.8985710974701,36.9872601475311
"1965",30.8,48.28583333,62.63333333,80.53333333,"2",34.6881737986046,30.8247722069645,32.3256624039199
"1966",33.7,49.53416667,64.36666667,79.46666667,"3",35.2404356496516,34.2265251452658,33.2193379888754
"1967",29.2,47.6665,62.8,79.36666667,"4",34.1669866674728,35.5271299207984,31.965323980352
"1968",31.8,43.8975,62.4,78.53333333,"5",28.2661055519644,26.7768096896164,27.7467114290619
"1969",30.8,43.78833334,63.33333333,78.3,"6",28.647440331518,27.1273342785472,27.0305204048911
"1970",34,51.48583334,60.5,79.9,"7",36.6146234342425,34.3533514972082,33.8831538300095
"1971",26.5,46.77516667,52.03333333,84.7,"8",34.1678699302981,33.3620857755182,30.2992896370771
"1972",31.9,46.15066667,41.56666667,91.06666667,"9",35.3174500041758,35.2265248654944,33.7861949697498
"1973",35.9,46.094,32.63333333,97.86666667,"10",36.0549650006839,36.9097476092118,37.5256441705069
"1974",38.5,46.00033333,30.56666667,98.6,"11",37.9501807411773,38.0512291640373,38.9932217134726
"1975",28.2,42.58583333,28.56666667,100.1666667,"12",34.4124851349827,31.7000510546077,34.075370898957
"1976",31.7,39.03083334,24,104.2666667,"13",32.2311068934196,29.1966050296082,31.0130069500019
"1977",23.4,35.99983334,22.33333333,106.0666667,"14",28.8115078733437,25.0669540754214,27.3654958587817
"1978",25.2,35.89033334,23.46666667,104.8,"15",29.3977255740234,28.6012234743536,28.6832068219752
"1979",23.8,35.458,26.83333333,100.2,"16",28.499588410999,26.3131030161693,26.6936353600383
"1980",25.5,35.87133333,31.33333333,95.36666667,"17",29.3012801856462,28.1381672237337,28.6553253315383
"1981",34.8,47.11333334,38.56666667,90.2,"18",42.1745976370965,44.181945027081,42.3466256281284
"1982",53.9,85.58666667,42.8,88.03333333,"19",75.8962103533328,82.1026221050233,78.6182716115314
"1983",44.3,51.46766667,46.8,86.73333333,"20",44.981822488039,45.7881271140121,45.2920118260811
"1984",41.5,46.1475,49.53333333,85.56666667,"21",36.2182900250785,38.3530677321171,36.8028109626529
"1985",32.1,42.36,52.16666667,84.46666667,"22",29.7836485490999,30.5159900614235,29.6032353092122
"1986",36.3,44.781,57.76666667,82.2,"23",31.5520456380822,33.3476765473717,30.0983604720969
"1987",18.4,33.782,61.63333333,80.8,"0",21.2546221926833,20.9284381749934,20.411576064671
"1988",15.6,29.766,62.8,80.6,"1",18.3517872776904,18.5016154910835,17.9251373637192
"1989",16.1,31.19883333,63.56666667,80.1,"2",18.4366431121936,20.7446461373924,18.3561549225408
"1990",10.4,29.66183334,63.9,80,"3",17.5576944848871,19.8751009889019,17.8487804213657
"1991",12.7,24.58,62.96666667,80,"4",14.8683709736015,17.3379997620738,15.99675911751
"1992",13.1,24.12083334,63.6,79.4,"5",14.9756417642953,18.3648186160896,16.3130002604752
"1993",14.8,30.82566667,64.66666667,79.03333333,"6",19.4599808523902,20.4040209322688,19.4523571575761
"1994",15.4,30.53383333,60.86666667,80.73333333,"7",20.1488745834443,19.4669015085991,19.5535538857895
"1995",10.7,25.80283334,49.26666667,85.86666667,"8",16.9848311212714,18.9062444487449,16.7885682572799
"1996",12.1,21.747,41.66666667,90.4,"9",14.1072716987077,16.6589556962028,14.559891933415
"1997",9,16.21566667,35.3,94.7,"10",10.2839843801657,13.8554217085754,12.3618698689849
"1998",5.1,11.1265,30.8,99.46666667,"11",9.1124307684874,12.0104756589153,11.0868263178812
"1999",7.8,9.041666667,28.46666667,101.3333333,"12",7.01773523047662,10.7802400803308,10.1994674912004
"2000",8.5,6.521166667,27.4,101.8,"13",6.04341086075106,8.40255069228772,9.18996073959197
"2001",9.4,4.7105,26.73333333,102.4,"14",4.60584779521355,7.9824439401231,8.97483052873401
"2002",3.2,7.578166667,33.26666667,96.26666667,"15",8.07819389930847,12.313348371423,11.0070900007866
"2003",9.9,10.02383333,38.9,91.53333333,"16",9.9776929105363,12.928502601796,12.619202371899
"2004",12.3,10.95916667,42.16666667,89.56666667,"17",11.2303824124641,13.243652173151,13.80571450624
"2005",16.9,21.5865,46.26666667,87.53333333,"18",17.927874482577,19.2785665107539,18.882895981159
"2006",35.7,42.06633334,53.3,84.83333333,"21",31.3051518245639,30.1844344047758,30.5136762777155
"2007",28,19.40116667,61.26666667,81.23333333,"22",13.4235490551368,15.2793059328861,15.8075250568231
"2008",5.1,12.77633334,69,75.76666667,"23",5.40299718488734,9.33507600640957,10.3113834217293
"2009",7.1,13.74866667,68.53333333,77.73333333,"0",6.21815775279932,11.1784738508915,10.7765269469306
"2010",10.2,23.51516667,69.23333333,78.86666667,"1",12.9090552170405,15.3534219875465,14.972573243308
"2011",13.2,28.94983334,67.96666667,79.06666667,"2",16.5671076206626,17.3338652091949,16.9371100332964
"2012",18.8,28.06433334,66.53333333,79.16666667,"3",16.1856028832794,16.3501553480135,16.8653869674874
"2013",16.1,26.57466667,65.43333333,79.56666667,"4",15.9118193470994,18.5687990924295,16.6961122262998
"2014",24,30.89916667,66.26666667,78.93333333,"5",18.7646319420669,18.6909773524315,18.9654347587094
"2015",27.7,32.55716667,66.6,78.7,"6",20.0292699357449,20.7070214145753,19.7470298765141
"2016",16.6,35.682,63.26666667,80.8,"7",23.42662420969,22.2400647601598,21.9068833222942
"2017",15.9,34.881,51.5,86.7,"8",26.001381481806,23.1976120426578,21.7485390353373
"2018",12.5,32.52883334,42.83333333,92.06666667,"9",23.2464320080798,22.1484576830069,20.0686256583724
"2019",11.1,22.32366667,34.03333333,98.03333333,"10",14.6675151589125,15.0135114201547,15.2746729360249
"2020",13.5,16.0265,29.5,101.2333333,"11",12.4811134667594,14.1303937653104,13.3096084778112
"2021",7.1,12.87083333,26.63333333,103.1666667,"12",9.78050774897712,12.0443246509909,11.9442054866768
"2022",7.2,9.869000002,25.96666667,103.6333333,"13",8.32799247416049,12.699105008524,10.7602023918357
"2023",2.1,5.270333334,23.3,105.7333333,"14",4.92092828901467,10.0616118154364,9.30526348102588
"2024",6.5,5.059,24.76666667,104.3333333,"15",6.20002085155047,10.6383287227489,10.0236423577925
"2025",5.6,5.691166667,28.7,99.6,"16",7.60756901186283,11.5807453601559,10.7964537327808
"2026",13.8,16.29683333,40.8,90.06666667,"18",14.242735068312,15.3111462736261,16.3067551105168
"2027",21.9,25.67466667,45.5,87.83333333,"19",21.5517544847054,20.4424855516922,20.4215139516799
"2028",19.9,28.68483334,47.26666667,86.36666667,"20",22.8981685922663,22.8098560619444,22.1619490892641
"2029",20.4,31.63683334,52.33333333,84.4,"22",22.865056661469,21.3299029617929,22.6145166880391
"2030",23.6,31.2645,57.3,82.6,"23",21.1068218098739,21.8947786393587,21.1359908002144
"2031",24.6,38.17966667,61.76666667,81.53333333,"0",24.0286807425876,22.7928252195651,22.2734446833699
"2032",12.6,24.74066667,66.13333333,79.56666667,"1",14.2637353626117,15.4719671102823,15.8387132030857
"2033",13.6,26.73516667,66.73333333,79,"2",15.654118996416,15.9606188348604,16.1126097908571
"2034",12.8,26.469,65.23333333,79.03333333,"3",15.19855926763,16.6282447286965,16.476320845732
"2035",12.3,21.56116667,63.7,79.23333333,"4",12.4525525811902,13.8344483857112,14.4330485817947
"2036",8.9,19.57981035,63.24137931,79.03448276,"5",11.6862021026068,14.2503292332408,14.1489106726822
"2037",14.2,25.64,62.53571429,78.96428571,"6",16.3127959666441,19.3014383746685,17.2587168232829
"2038",15.2,29.221,60.8,80.6,"7",19.3428664810349,18.1896458095307,19.0305876845361
"2039",18.5,32.76416667,53.96666667,84,"8",22.1059253018536,20.9202144663873,20.1038841635533
"2040",23.1,33.852,49.46666667,86.4,"9",23.7110224582013,22.3132046265342,20.5173243644836
"2041",2.4,29.191,36.3,96.5,"11",21.6132528519687,20.4595171375647,19.1378333609404
"2042",12.5,20.16083334,30.66666667,100.5,"12",15.0314220585788,15.75062633602,15.2688172497082
"2043",11.4,18.06733333,29.5,101.8333333,"13",14.0494438436391,14.3211479735339,14.5698523988038
"2044",14.1,18.34283334,28.96666667,102.7333333,"14",14.2509693358865,15.6198245613769,15.3227372208649
"2045",10.2,16.4615,31.43333333,99.06666667,"15",14.2294683948082,14.7336060990326,15.5065270192754
"2046",15.6,14.00116667,30.53333333,97.06666667,"16",13.3935151570443,13.7089870273152,14.522891862914
"2047",12.4,14.587,36.56666667,90.93333333,"17",14.1113263074949,14.8561238019744,15.4048578332035
"2048",17.6,24.73333334,43.76666667,87.46666667,"18",20.2166403769506,21.7597801569633,20.4648001348154
"2049",20.2,32.12762069,53.51724138,84.27586207,"19",27.1653005095751,24.9803012011226,24.9280103614723
"2050",13.6,25.556,55.6,83.53333333,"20",19.157978925472,21.1468055507948,20.0053840892622
"2051",10.9,23.52316667,59.66666667,81.6,"21",15.4215974628596,17.9387153339312,17.3930246872094
"2052",13.1,22.063,61.26666667,80.76666667,"22",15.2344885271867,16.9315815967971,17.0504826978007
"2053",11.4,22.97933334,61.8,80.73333333,"23",14.507762469989,16.5998023564065,16.2839777179556
"2054",12.8,30.088,62.3,80.76666667,"0",19.0015420929118,18.434658981333,19.1251494330104
"2055",15.4,28.75583333,63.3,80.06666667,"1",17.5021961914404,17.6222610275358,17.4935436852414
"2056",11.8,26.572,62.26666667,80.5,"2",16.2948912074945,18.8847525646722,16.5473529357003
"2057",12.4,26.14466667,62.53333333,80.1,"3",15.46538279482,16.6145977394351,16.8530318641755
"2058",14.1,28.28416667,63.46666667,79.9,"4",17.3642809746348,19.6622842918671,17.7095427304414
"2059",12.9,28.00466667,64.9,79.06666667,"5",17.4503142606688,17.8572617880704,17.9739544316539
"2060",17.3,36.67783334,64.9,78.96666667,"6",23.7591854996606,24.5756041973156,21.7129117399741
"2061",22.3,39.61933334,62.66666667,80.16666667,"7",25.708055766944,26.983542006664,23.9986273592794
"2062",18.1,34.19316667,60.3,81.6,"8",20.9487229072103,22.0358162252344,19.5284198276448
"2063",8.5,28.27333334,55,84.66666667,"9",16.8301619890767,18.085206854451,17.1625229339122
"2064",5,18.57166667,46.6,88.06666667,"10",11.0452672360576,13.4404270047416,13.1824079393881
"2065",3.8,9.3065,40.4,91.26666667,"11",7.5522457096107,11.2372518984988,10.1284957299125
"2066",6.2,6.8965,37.66666667,93.8,"12",5.05915101736845,9.64613545259932,9.11922775055956
"2067",6.7,6.187666667,34.06666667,96.73333333,"13",5.69331310728303,10.0782255223321,8.95493443150954
"2068",4.6,5.676833333,33.2,96.9,"15",6.6768817018451,9.16567158896131,10.1259867985657
"2069",6.9,5.112166667,32.83333333,97.2,"16",6.97717090840386,11.331379610583,10.5123825954057
"2070",10.3,5.924,41.23333333,89.36666667,"17",7.44782446895868,9.94932775467127,11.4436318045472
"2071",15,9.260666667,48.6,84.5,"18",8.30021865826139,13.65058285573,12.8873474435366
"2072",12.6,13.01966667,54.53333333,82.26666667,"19",10.132069395911,14.9360133790631,13.6340195502996
"2073",10.8,15.147,56.7,81.53333333,"20",11.0130895903078,15.0675918237391,14.4019323521301
"2074",1.7,8.187333334,57.16666667,80.7,"21",4.347199583485,10.0132423549701,10.0309824853587
"2075",5.3,8.757333333,58.86666667,79.96666667,"22",5.68740503308833,9.94976894863527,10.4560440517889
"2076",8.5,7.001833334,60,79.73333333,"23",2.92803281811138,9.50123448920313,8.53656754862619
"2077",5.8,8.030333334,60.3,79.93333333,"0",3.44715602358397,8.11415524983382,8.8101996088876
"2078",6.6,10.47483334,61.7,78.96666667,"1",4.24948639273544,8.60318627415901,9.4890948023421
"2079",6,11.56,63,78.23333333,"2",4.90657602711601,9.94885732967486,9.43175077847746
"2080",6.3,15.3395,64.7,77.3,"3",6.87850619893631,10.9648100673609,11.415493104851
"2081",7.3,19.19233334,65.76666667,77,"4",10.0893756603429,14.2094321623366,12.9008959319889
"2082",10.5,23.20683333,65.3,77.2,"5",13.6819920981803,16.469473448549,15.459779630562
"2083",12.2,27.303,63.9,78.1,"6",17.2385346212079,18.3057868935011,17.9321575482261
"2084",10.9,23.3735,63.06666667,78.56666667,"7",14.6046553469239,16.7999125316058,16.053046011328
"2085",12.2,19.98583334,60,80.26666667,"8",10.6356358837993,12.9496760869017,12.583828508232
"2086",2.4,17.28716667,54.9,83.26666667,"9",8.61587052810363,12.4957366846508,11.9422206346374
"2087",8.1,18.19383334,49.4,86.33333333,"10",10.5670105588616,14.2439394161724,12.9368432288791
"2088",6.3,21.33616667,48.66666667,86.7,"11",15.2134699665996,15.6488421326245,15.2209114761666
"2089",1.7,10.1845,42.46666667,90.8,"12",7.02144696113994,11.1052014907495,10.471356079532
"2090",13.7,8.5645,43.43333333,91.6,"13",6.64526412065156,11.3476521108339,10.0548135677173
"2091",-5.9,7.971333334,51.9,88.53333333,"14",5.65211450684697,10.2808597463966,9.95691749355416
"2092",13.3,11.18016667,49.76666667,89.06666667,"15",10.117203483725,11.7653472200796,12.9338099027817
"2093",16.2,23.70633333,55.3,85.5,"16",17.3605935862289,17.3246742376519,17.9818888985509
"2094",15.1,19.95983334,55.13333333,83.4,"17",16.0705602609565,17.9035080146674,17.4830696607334
"2095",16.5,20.87816667,56.23333333,81.66666667,"18",15.6248951037044,18.7247974251398,17.5404662048126
"2096",13.6,16.912,58.96666667,80.33333333,"19",12.0450076246884,14.8283600947703,14.78164644089
"2097",14.8,17.73383334,62.16666667,79,"20",11.8420863779174,16.119187384976,14.8724695086444
"2098",16.9,23.06983334,63.6,78.63333333,"21",13.9348371049619,15.8897409657538,16.4758423296054
"2099",15.7,20.95933334,63,78.36666667,"22",13.7519352127286,17.4261998525167,15.9826735285226
"2100",11.9,20.564,63.83333333,78.13333333,"23",12.0111474383365,14.3865984555743,14.6256976158661
"2101",10,22.89483334,64.56666667,78,"0",13.1992350194936,15.7654125226208,15.2416073979035
"2102",11.9,18.12716667,64.73333333,77.3,"1",9.19014003876127,12.815181619964,12.6731962011949
"2103",7.5,17.6145,64.86666667,77,"2",8.86365761578955,11.7724745166442,11.8304461336234
"2104",3,17.647,64.8,76.7,"3",8.41936507915032,13.198095684487,12.3961802492226
"2105",10.3,19.30366667,65,76.76666667,"4",10.2094839076955,14.3105589339575,12.9749784884875
"2106",12.8,26.184,65.23333333,76.33333333,"5",15.6494733160469,17.2575561842889,16.6928634819706
"2107",17.2,33.23616667,65.5,76.03333333,"6",20.5789166403095,19.8674386669174,20.0265909715841
"2108",20.3,36.65733334,62.86666667,77,"7",23.8163670863291,22.5199732658199,22.2301639211555
"2109",16.4,37.643,58.4,79.33333333,"8",24.7144680963194,22.8300596336326,21.313526890974
"2110",15.8,35.4895,53.63333333,82.13333333,"9",23.8121169719244,23.060314624944,20.8779732533086
"2111",12.5,26.04166667,46.86666667,86.36666667,"10",16.4549215908346,17.3179099643316,16.4989834802349
"2112",11.1,18.4,40.13333333,91.1,"11",14.1127883518645,14.8009460247295,14.0636493881033
"2113",15,26.43483333,39.13333333,91.76666667,"12",18.6705485755803,18.6821654864762,18.0338588836873
"2114",14.1,26.08033333,36.93333333,94.16666667,"13",19.4420566090863,19.3051852615163,18.1257283832971
"2115",15,26.313,37.56666667,93.6,"14",18.9999674031228,19.7509966230731,18.7205259091396
"2116",16.3,26.80816667,35.86666667,95.23333333,"15",21.0590083875855,20.9067782491064,20.2958186678115
"2117",22.6,27.67283333,34.43333333,94.6,"16",22.5922619920109,21.2898977595039,21.1790306222036
"2118",25,28.7355,39.56666667,91.23333333,"17",23.7383791752996,23.1024582805901,22.4282800178586
"2119",31,40.629,48.3,85.86666667,"18",32.2084621584671,32.6656079532528,30.5288425967032
"2120",36.8,52.8215,51.1,84.16666667,"19",45.6304367940654,45.7182076511832,45.8358317387914
"2121",27.5,39.081,53.46666667,83.43333333,"20",29.2965569555661,29.8932708666691,27.8814550730892
"2122",26,39.18966667,57.4,82.13333333,"21",28.1962084295542,26.5256161496119,26.9480846720581
"2123",24.3,34.78183334,66.63333333,79.03333333,"22",21.2913421704658,20.2464156663117,21.0903370433591
"2124",12.1,30.37633333,70.06666667,77.66666667,"23",17.510646440359,18.5202425973128,18.3645312600845
"2125",9.9,26.07916667,69.93333333,77.23333333,"0",14.7293253214594,17.1979615709114,16.1156787764563
"2126",11.1,25.55,68.8,78,"1",14.2738063869061,15.3827928170309,15.6012254727136
"2127",12.8,23.90283333,67.33333333,78.56666667,"2",13.4593770741272,15.6597901947993,14.6972561144288
"2128",20.2,26.26483334,68,77.9,"3",14.5296102190147,17.4597431895231,15.9344004340448
"2129",15.1,25.236,67.93333333,77.66666667,"4",14.3687840736567,16.5555965893319,15.6354456444469
"2130",17.8,24.35533334,67.16666667,77.7,"5",14.4145122031958,16.2986627360228,15.9058503714542
"2131",18.4,32.06566667,67,77.6,"6",19.4782639753835,19.3508927178962,19.3967557389276
"2132",16.6,38.798,64.4,79.66666667,"7",24.7221102455184,22.8984550389248,23.209877498358
"2133",9.3,33.45,54.4,84.26666667,"8",22.785864010409,21.2191211297281,20.4216455408666
"2134",8.9,23.74733333,46.63333333,88.2,"9",15.0926581455632,16.3765804080832,15.3879171385907
"2135",9.1,19.42633334,38.26666667,93.06666667,"10",12.3705483244737,14.4283768359623,13.7680374635168
"2136",8.3,12.28333334,32.23333333,98.13333333,"11",9.93396488686683,12.9203165017372,11.548921007905
"2137",10,11.89216667,32.66666667,97.13333333,"12",9.0802306699365,10.7944361408015,11.3359527409175
"2138",12.5,11.2575,32.16666667,97.6,"13",9.40446525671144,11.4976447904708,11.2211665542404
"2139",11.5,17.17533334,35.43333333,94.66666667,"14",13.2566369390397,15.4179343782932,14.5475421335157
"2140",10.9,12.74333334,32.23333333,97.2,"15",11.6768401348113,14.176327934915,13.5909277260024
"2141",11.8,14.926,37.26666667,93.53333333,"16",13.9573042168332,15.2451802133352,14.9639779590874
"2142",18.6,17.69433334,45.66666667,87.56666667,"17",15.9098620782468,17.9515222681344,16.9720278582737
"2143",22.5,27.29016667,53.23333333,83.86666667,"18",21.0223744671451,21.209623133826,21.4054576819606
"2144",20.9,31.11416667,53.16666667,83.03333333,"19",26.3138910808099,24.0490363998695,24.0591241802303
"2145",20.5,33.46216667,56.93333333,82.86666667,"20",25.893817517367,24.4022388981079,24.03149161613
"2146",20.2,32.08633334,59.56666667,81,"21",22.5871728371879,21.0575856744265,21.3331375666641
"2147",20.1,31.0825,62.7,79.13333333,"22",20.6962797024742,20.6953439671483,20.4209406099218
"2148",12.7,29.27566667,62.93333333,78.86666667,"23",18.4308541094303,18.6776894137704,18.9840864319799
"2149",12.5,28.68033334,63.03333333,78.36666667,"0",17.4741082410361,18.111343526811,18.0394000564193
"2150",11.3,28.09183334,63,78.33333333,"1",16.7592201248386,18.9876975056701,17.1631728558052
"2151",17,30.26816667,63.66666667,78.13333333,"2",17.6738548464664,20.2096368289338,17.8230228386819
"2152",15,29.59533334,63.53333333,78.43333333,"3",17.324943828603,18.4758735469256,17.6703217933148
"2153",10.6,26.31966667,63.6,78.03333333,"4",15.6424881545102,16.6587921207406,16.5183005967443
"2154",12.5,26.78716667,63.26666667,78.6,"5",16.6856889723591,17.2386715704939,17.5036254335783
"2155",16.2,31.54466667,63.73333333,78.56666667,"6",20.0608018176126,21.5185555604896,19.8575610078317
"2156",11.8,33.3355,60.8,80.1,"7",22.1525979405122,22.8208964637898,20.9622021651747
"2157",12.7,27.7115,53.06666667,83.73333333,"8",17.5390167115319,18.2010770920688,17.2993872731433
"2158",15.9,29.32133333,49.2,86,"9",18.6319603662746,19.3584830988536,17.9363635678015
